15.2775, 5.46167, -35.356, 12.2139, -1.7723, -20.6924, 
15.2709, 4.88235, -34.8577, 11.7965, -2.14405, -20.3705, 
14.9099, 4.19069, -34.5202, 11.4221, -2.49065, -20.5011, 
15.153, 4.22416, -34.3143, 10.5576, -2.34536, -20.142, 
15.7732, 4.13368, -34.2763, 10.419, -2.69948, -19.463, 
16.1348, 3.62069, -34.2645, 9.96963, -2.19036, -19.0824, 
15.4944, 3.207, -33.7804, 9.64834, -1.91579, -19.0059, 
15.5524, 2.48542, -33.2962, 9.71665, -2.35267, -18.7916, 
16.3094, 2.0223, -33.1177, 9.71452, -2.77693, -18.7674, 
16.4257, 1.29826, -32.6072, 9.79837, -2.51189, -18.4149, 
16.6832, 0.705757, -32.4637, 9.44654, -2.14005, -17.8671, 
16.3374, 0.493458, -32.0682, 9.76504, -2.55086, -17.2278, 
16.7423, -0.23111, -31.7086, 10.0562, -2.74812, -16.9869, 
16.1093, -0.725889, -31.3413, 10.0272, -2.86384, -16.5336, 
15.8527, -1.36233, -30.7983, 9.94503, -2.58404, -16.1473, 
15.9134, -1.68209, -30.3406, 10.3698, -3.19929, -15.7928, 
15.955, -2.29276, -30.2444, 10.936, -2.89776, -15.3405, 
16.3864, -2.25427, -30.0842, 11.6099, -2.51267, -14.9112, 
16.9186, -2.92808, -29.6231, 11.7377, -2.46331, -14.7342, 
17.3129, -3.24879, -29.2726, 12.2913, -2.09838, -14.3109, 
17.9736, -3.71896, -28.9486, 12.2118, -2.07189, -13.8309, 
17.4437, -3.89593, -28.5652, 12.2543, -2.56137, -13.2836, 
16.9765, -4.50763, -28.2707, 11.9873, -2.59544, -12.7853, 
16.6353, -4.00337, -28.6137, 11.5953, -2.17165, -12.3629, 
16.3873, -3.59244, -28.5229, 11.994, -1.6048, -11.8327, 
16.3907, -3.10388, -28.3423, 12.3026, -1.06344, -11.2492, 
16.804, -3.08406, -28.1256, 12.8864, -1.49503, -10.7445, 
16.5067, -2.65045, -28.0853, 12.6884, -1.24952, -9.9555, 
16.6732, -2.6458, -28.0598, 12.5645, -1.14634, -8.98308, 
16.9205, -2.8762, -28.152, 12.6192, -0.422486, -8.39122, 
17.2502, -2.37638, -27.9774, 12.1667, -0.144355, -7.81771, 
17.357, -2.64562, -27.74, 12.1304, -0.686552, -7.06642, 
16.8266, -3.14597, -27.3101, 12.3416, -0.894411, -6.62397, 
17.0178, -3.0624, -26.889, 12.7984, -0.393144, -6.05902, 
16.8291, -2.90571, -26.2899, 12.6914, -0.386779, -5.30438, 
16.4462, -2.98323, -26.1362, 11.9786, -0.0243199, -4.87521, 
16.3357, -3.12394, -25.6004, 11.3973, -0.209407, -4.3195, 
16.5727, -2.70579, -25.4559, 11.2738, 0.14947, -3.54231, 
16.6504, -2.14423, -25.3926, 10.7759, -0.057493, -2.92273, 
16.6068, -2.73686, -25.2562, 10.1323, -0.15827, -2.47105, 
16.2423, -3.21817, -25.3515, 9.88655, -0.00542483, -1.73442, 
16.5248, -3.20534, -25.894, 10.2169, -0.451787, -1.17101, 
16.9366, -3.72642, -25.8532, 10.0588, -1.02278, -0.716865, 
17.1116, -3.41922, -26.5605, 9.9292, -1.57529, -0.487584, 
16.5788, -2.95943, -26.9417, 10.3289, -1.67399, -0.0518703, 
16.5105, -2.68402, -27.7666, 10.2082, -2.06983, 0.208391, 
16.1226, -2.59256, -28.3625, 10.2303, -2.44805, 0.793601, 
16.4209, -3.17696, -28.6478, 10.3658, -2.91239, 1.2977, 
16.4582, -3.73546, -29.0921, 10.5208, -3.37583, 1.79815, 
17.0067, -3.80289, -29.7361, 10.6847, -3.05052, 2.18191, 
17.2435, -3.5117, -30.0846, 11.1907, -3.71758, 1.99054, 
17.2451, -4.0195, -30.7096, 11.3811, -3.99962, 2.47613, 
16.9454, -3.79775, -30.8668, 11.8638, -4.01737, 3.25264, 
17.4474, -4.10277, -31.0375, 12.2734, -4.50137, 3.72583, 
17.0064, -3.97244, -30.6882, 12.7123, -5.18953, 3.74568, 
16.8961, -4.38413, -30.3255, 13.4016, -5.64695, 3.7953, 
17.4445, -4.29754, -30.3036, 14.1136, -5.65541, 4.22454, 
17.1556, -4.3812, -30.6229, 14.2933, -6.18884, 4.92508, 
17.1485, -4.35065, -30.6535, 14.5912, -6.7308, 5.70966, 
17.1928, -4.58616, -31.3308, 14.1227, -7.09013, 6.07743, 
17.8688, -4.87823, -31.0971, 13.9139, -6.92696, 6.6544, 
17.9534, -5.45569, -30.4454, 13.8513, -7.40647, 6.62551, 
17.9894, -5.13188, -30.0997, 13.3559, -7.62024, 7.32065, 
18.0715, -5.60935, -29.8952, 13.8187, -7.94566, 7.95572, 
17.8331, -5.93236, -29.5976, 13.2744, -8.56075, 8.23056, 
17.8396, -5.36049, -29.2109, 13.2922, -8.93299, 8.85067, 
17.6751, -4.90172, -29.0951, 13.2586, -9.6209, 9.37477, 
18.302, -4.35852, -28.886, 12.8847, -9.96748, 9.46552, 
18.7021, -4.41043, -29.1755, 12.3315, -10.0543, 10.1287, 
19.4939, -4.11487, -29.4284, 12.3812, -10.3771, 10.4678, 
20.0568, -3.96342, -29.0659, 12.9861, -10.0325, 10.2577, 
20.499, -3.48682, -28.6728, 12.5234, -10.4746, 10.1421, 
21, -3.5, -28.2, 12.2, -10, 9.7, 
